fund_name,company,id,createdAtMicro,amount,currency,date,executionDate,extraInfo,fund,investment,elementId,elementType,name,subtype,type,isCalculated,data.name,data.date,data.type,data.subtype3,data.amount,data.currency,data.name_quarterly,data.hidden,data.docs_ronda,data.subtype,data.reported_value,data.convertible_floor,data.convertible_cap,data.convertible_descuento,data.convertible_interest,data.capitalization,data.marca_valor,data.pps,data.premoney,data.importe_ronda,data.shares,data.company_shares,data.company_shares_fd,data.follow_on,data.nombre_ronda,data.notas,data.exchange_rate,data.divestment_treatment,data.subtype1,data.position_to_convert,data.subtype5,data.capitalizacion,data.fecha_madurez,data.subtype2,data.escrow_type,data.escrow_date,data.fecha_escrow_update,data.justificacion_valoracion,data.escrow_milestone
Fund III,Trucksters,craTQ5wB8PRNWiVOcCJ8,2026-02-09T18:04:00+00:00,0,EUR,2025-12-31T00:00:00+00:00,2026-02-09 00:00:00,[],nRsCposBzWTQuO_KnE_-,YhvpgYwBzWTQuO_KGlhf,YhvpgYwBzWTQuO_KGlhf,portfolio,Valuation update,secondary,investment,False,Valuation update,2025-12-31T00:00:00+00:00,Investment,,0,Euro,,No,[],Secondary,0,,,,,No,Yes,1687.134021,,,0,25848,25848,Follow On,Valuation update,,,,,,,,,,,,,,
Fund III,Zepo,RTZuBpMBGNk3VFi4SKxC,2024-11-07T11:41:00+00:00,799992.96,EUR,2024-07-01T00:00:00+00:00,2024-11-07 00:00:00,[],nRsCposBzWTQuO_KnE_-,RRYvAZMBPeG1yz-cPm0R,RRYvAZMBPeG1yz-cPm0R,portfolio,Convertible jul-24,convertible_notes,investment,False,Convertible jul-24,2024-07-01T00:00:00+00:00,Investment,,799992.96,Euro,,No,[],Convertible Notes,13194491,,,,,,,,,,,,,Initial,Seed round,,,,,,,,,,,,,,
Fund III,Zepo,UBdyX5YBPeG1yz-cjxdS,2025-04-22T21:41:00+00:00,0,,2025-02-25T00:00:00+00:00,2025-04-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,RRYvAZMBPeG1yz-cPm0R,RRYvAZMBPeG1yz-cPm0R,portfolio,Conversión Convertible,primary,investment,True,Conversión Convertible,2025-02-25T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,,,,,,Yes,Yes,32.9826,,,24254,400044,400044,Initial,,,,,,Convertible jul-24 (Investment - Convertible notes),,,,,,,,,
Fund III,Zepo,1Pd2X5YBjKFidjqzLPDy,2025-04-22T21:45:00+00:00,1800025.4,EUR,2025-02-25T00:00:00+00:00,2025-04-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,RRYvAZMBPeG1yz-cPm0R,RRYvAZMBPeG1yz-cPm0R,portfolio,Seed Round - 2nd tranche,primary,investment,True,Seed Round - 2nd tranche,2025-02-25T00:00:00+00:00,Investment,,1800025.4,Euro,,No,[],Primary,13000000,,,,,No,Yes,32.9826,,,54575,400044,400044,Initial,,,,,,,,,,,,,,,
Fund III,Zepo,q-QlL5wBDznUBuxJcgVW,2026-02-05T18:51:00+00:00,750000.57,EUR,2025-12-30T00:00:00+00:00,2026-02-05 00:00:00,[],nRsCposBzWTQuO_KnE_-,RRYvAZMBPeG1yz-cPm0R,RRYvAZMBPeG1yz-cPm0R,portfolio,Seed extension,primary,investment,False,Seed extension,2025-12-30T00:00:00+00:00,Investment,,750000.57,Euro,,No,[],Primary,29250022.23,,,,,No,Yes,56.15037583,,,13357,520923,520923,Follow On,Seed extension,,,,,,,,,,,,,,
Fund III,Zepo,tuQ9TZwBDznUBuxJLxZ4,2026-02-11T15:06:00+00:00,-32.98,EUR,2025-12-31T00:00:00+00:00,2026-02-11 00:00:00,[],nRsCposBzWTQuO_KnE_-,RRYvAZMBPeG1yz-cPm0R,RRYvAZMBPeG1yz-cPm0R,portfolio,Convertible no convertido,primary,investment,False,Convertible no convertido,2025-12-31T00:00:00+00:00,Investment,,-32.98,Euro,,No,[],Primary,,,,,,No,No,0,,,0,520923,520923,Follow On,,,,,,,,,,,,,,,
Fund III,Zynap,Fzbw8JQBGNk3VFi4-vbd,2025-02-10T17:38:00+00:00,2649984.48,EUR,2024-12-12T00:00:00+00:00,2025-02-10 00:00:00,[],nRsCposBzWTQuO_KnE_-,BRbv8JQBPeG1yz-cTdob,BRbv8JQBPeG1yz-cTdob,portfolio,Seed round,primary,investment,True,Seed round,2024-12-12T00:00:00+00:00,Investment,,2649984.48,Euro,,No,[],Primary,21125821.59,,,,,No,Yes,38.2907,,,69207,551722,551722,Initial,,,,,,,,,,,,,,,
Fund III,Zynap,reMneZoBDznUBuxJqNxl,2025-11-12T17:40:00+00:00,2500005.6,,2025-09-22T00:00:00+00:00,2025-11-12 00:00:00,[],nRsCposBzWTQuO_KnE_-,BRbv8JQBPeG1yz-cTdob,BRbv8JQBPeG1yz-cTdob,portfolio,Bridge Round,primary,investment,True,Bridge Round,2025-09-22T00:00:00+00:00,Investment,,2500005.6,Euro,,No,[],Primary,34100023.63,,,,,No,Yes,50.7502,,,49261,671919,671919,Follow On,,,,,,,,,,,,,,,
Fund IV,Anyformat,PORdL5wBDznUBuxJVwY4,2026-02-05T19:52:00+00:00,2669447.61,,2025-10-31T00:00:00+00:00,2026-02-05 00:00:00,[],vC2RNZoBnMR5qjfl4YZp,O-RZL5wBDznUBuxJpQbk,O-RZL5wBDznUBuxJpQbk,portfolio,Seed round,primary,investment,False,Seed round,2025-10-31T00:00:00+00:00,Investment,,2669447.61,Euro,,No,[],Primary,16494913.01,,,,,No,Yes,10.33,,,258417,1596797,1596797,Initial,Seed round,,,,,,,,,,,,,,
Fund IV,Fossa Systems,D7bFrJ4B8PRNWiVOp7bg,2026-06-09T14:24:00+00:00,3551617,EUR,2026-06-10T00:00:00+00:00,2026-06-09 00:00:00,[],vC2RNZoBnMR5qjfl4YZp,beTBrJ4BDznUBuxJK4Xe,beTBrJ4BDznUBuxJK4Xe,portfolio,Series B,primary,investment,False,Series B,2026-06-10T00:00:00+00:00,Investment,,3551617,Euro,,No,[],Primary,52163574.2,,,,,No,Yes,60.25,0,0,58948,855544,855544,Initial,,,,,,,,,,,,,,,
Fund IV,NeuralTrust,Zy41rJ4BnMR5qjfl0VvO,2026-06-09T11:47:00+00:00,1749587.26,EUR,2026-05-19T00:00:00+00:00,2026-06-09 00:00:00,[],vC2RNZoBnMR5qjfl4YZp,rLYxrJ4B8PRNWiVO0rVe,rLYxrJ4B8PRNWiVO0rVe,portfolio,Series A,primary,investment,False,Series A,2026-05-19T00:00:00+00:00,Investment,,1749587.26,Euro,,No,[],Primary,49997418.95,,,,,No,Yes,624.41,0,0,2802,80071,80071,Initial,,,,,,,,,,,,,,,
Fund IV,NeuralTrust,qC7grJ4BnMR5qjflElud,2026-06-09T14:53:00+00:00,2300336,,2026-05-19T00:00:00+00:00,2026-06-09 00:00:00,[],vC2RNZoBnMR5qjfl4YZp,rLYxrJ4B8PRNWiVO0rVe,rLYxrJ4B8PRNWiVO0rVe,portfolio,Series A - Secondary,secondary,investment,False,Series A - Secondary,2026-05-19T00:00:00+00:00,Investment,,2300336,Euro,,No,[],Secondary,49997418.95,,,,,No,Yes,624.41,,,3684,83363,83363,Initial,,,,,,,,,,,,,,,
Fund IV,Theker,2i1YeZoBnMR5qjfl8pad,2025-11-12T18:34:00+00:00,5501817.3,,2025-06-20T00:00:00+00:00,2025-11-12 00:00:00,[],vC2RNZoBnMR5qjfl4YZp,5rVVeZoB8PRNWiVOeuFk,5rVVeZoB8PRNWiVOeuFk,portfolio,Initial Investment - Seed Round,primary,investment,True,Initial Investment - Seed Round,2025-06-20T00:00:00+00:00,Investment,,5501817.3,Euro,,No,[],Primary,50003968.41,,,,,No,Yes,965.5699,,,5698,51787,51787,Initial,,,,,,,,,,,,,,,
Fund IV,Theker,n-QTrZ4BDznUBuxJwYVh,2026-06-09T15:50:00+00:00,4000000,,2026-04-01T00:00:00+00:00,2026-06-09 00:00:00,[],vC2RNZoBnMR5qjfl4YZp,5rVVeZoB8PRNWiVOeuFk,5rVVeZoB8PRNWiVOeuFk,portfolio,Convertible - Tranche B,convertible_notes,investment,False,Convertible - Tranche B,2026-04-01T00:00:00+00:00,Investment,,4000000,Euro,,No,[],Convertible Notes,0,0,300000000,0,0,,,,,,,,,Follow On,,,,,,,,,,,,,,,
Fund IV,Theker,ty4RrZ4BnMR5qjflNVsX,2026-06-09T15:47:00+00:00,228846,,2026-04-01T00:00:00+00:00,2026-06-09 00:00:00,[],vC2RNZoBnMR5qjfl4YZp,5rVVeZoB8PRNWiVOeuFk,5rVVeZoB8PRNWiVOeuFk,portfolio,Convertible - Tranche A,convertible_notes,investment,False,Convertible - Tranche A,2026-04-01T00:00:00+00:00,Investment,,228846,Euro,,No,[],Convertible Notes,0,0,71000000,0,0,,,,,,,,,Follow On,,,,,,,,,,,,,,,
Opportunity Fund,Carto,jQhBVY0BZc09Kj9ChbC2,2024-01-29T12:46:00+00:00,860072.94,USD,2021-11-16T00:00:00+00:00,2024-01-29 00:00:00,[],uRsEposBzWTQuO_KXE-R,3xQcVY0BPeG1yz-crLFA,3xQcVY0BPeG1yz-crLFA,portfolio,Series C Preferred,primary,investment,True,Series C Preferred,2021-11-16T00:00:00+00:00,investment,,860072.94,USD,,,,primary,150312873,,,,,No,Yes,11.74610008,,,73222,14356248,14356248,,,,0.888572951,,,,,,,,,,,,
Opportunity Fund,Clarity AI,gwhBVY0BZc09Kj9ChbCX,2024-01-29T12:46:00+00:00,1720122.636,USD,2021-08-20T00:00:00+00:00,2024-01-29 00:00:00,[],uRsEposBzWTQuO_KXE-R,8ggcVY0BZc09Kj9CrK40,8ggcVY0BZc09Kj9CrK40,portfolio,Series C Preferred,primary,investment,True,Series C Preferred,2021-08-20T00:00:00+00:00,investment,,1720122.636,USD,,,,primary,384615382,,,,,No,Yes,28.575839,,,60195,15747569,15747569,,,,0.867248307,,,,,,,,,,,,
Opportunity Fund,Clarity AI,6hUmxZABPeG1yz-cC_NS,2024-07-18T09:22:00+00:00,0,USD,2023-11-08T00:00:00+00:00,2024-07-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,8ggcVY0BZc09Kj9CrK40,8ggcVY0BZc09Kj9CrK40,portfolio,Valoración Q3 2023,primary,investment,True,Valoración Q3 2023,2023-11-08T00:00:00+00:00,Investment,,0,Dollar,,,,Primary,,,,,,No,Yes,28.575839,,,0,0,0,,,,0.882924237,,,,,,,,,,,,
Opportunity Fund,Clarity AI,TDYTP5MBGNk3VFi48c_s,2024-11-18T11:41:00+00:00,0,USD,2024-08-12T00:00:00+00:00,2024-11-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,8ggcVY0BZc09Kj9CrK40,8ggcVY0BZc09Kj9CrK40,portfolio,Series D1,primary,investment,True,Series D1,2024-08-12T00:00:00+00:00,Investment,,0,Dollar,,No,,Primary,297420035.6,,,,,No,Yes,16.99189572,0,0,0,19597076,19597076,Follow On,Series D1,,1,,,,,,,,,,,,
Opportunity Fund,Clarity AI,VfcWP5MBjKFidjqzhJC5,2024-11-18T11:44:00+00:00,0,USD,2024-08-12T00:00:00+00:00,2024-11-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,8ggcVY0BZc09Kj9CrK40,8ggcVY0BZc09Kj9CrK40,portfolio,Series D1 - Antidilution,primary,investment,True,Series D1 - Antidilution,2024-08-12T00:00:00+00:00,Investment,,0,Dollar,,No,,Primary,297420035.6,,,,,No,No,16.99189572,0,0,3405,19597076,19597076,Follow On,Series D1 - Antidilution,,1,,,,,,,,,,,,
Opportunity Fund,Clarity AI,ubYRbJwB8PRNWiVOmz-6,2026-02-17T14:46:00+00:00,0,USD,2025-12-31T00:00:00+00:00,2026-02-17 00:00:00,[],uRsEposBzWTQuO_KXE-R,8ggcVY0BZc09Kj9CrK40,8ggcVY0BZc09Kj9CrK40,portfolio,Ecolytic acquistion,primary,investment,False,Ecolytic acquistion,2025-12-31T00:00:00+00:00,Investment,,0,Dollar,,No,[],Primary,0,,,,,No,Yes,16.7299312,0,0,0,20431910,20431910,Follow On,Ecolytic acquistion,,0.85,,,,,,,,,,,,
Opportunity Fund,Devo,eQhBVY0BZc09Kj9ChbB6,2024-01-29T12:46:00+00:00,107508,USD,2021-04-12T00:00:00+00:00,2024-06-06 00:00:00,[],uRsEposBzWTQuO_KXE-R,3hQcVY0BPeG1yz-crLE-,3hQcVY0BPeG1yz-crLE-,portfolio,Class C Common,primary,investment,True,Class C Common,2021-04-12T00:00:00+00:00,investment,,107508,USD,,,,primary,308972239,,,,,No,TRUE,6,,,17918,59782906,59782906,,,,0.86137287,,,,,,,,,,,,
Opportunity Fund,Devo,eghBVY0BZc09Kj9ChbB9,2024-01-29T12:46:00+00:00,2271467.52,USD,2021-04-22T00:00:00+00:00,2024-06-05 00:00:00,[],uRsEposBzWTQuO_KXE-R,3hQcVY0BPeG1yz-crLE-,3hQcVY0BPeG1yz-crLE-,portfolio,Class B,primary,investment,True,Class B,2021-04-22T00:00:00+00:00,investment,,2271467.52,USD,,,,primary,510299217,,,,,No,TRUE,10.24,,,221823,59782906,59782906,,,,0.83358122,,,,,,,,,,,,
Opportunity Fund,Devo,hghBVY0BZc09Kj9ChbCf,2024-01-29T12:46:00+00:00,3275515.935,USD,2021-10-25T00:00:00+00:00,2024-06-05 00:00:00,[],uRsEposBzWTQuO_KXE-R,3hQcVY0BPeG1yz-crLE-,3hQcVY0BPeG1yz-crLE-,portfolio,Series I,primary,investment,True,Series I,2021-10-25T00:00:00+00:00,investment,,3275515.935,USD,,,,primary,1316653789,,,,,No,TRUE,20.77,,,157689,71977221.63,71977221.63,,,,0.87359102,,,,,,,,,,,,
Opportunity Fund,Devo,iAhBVY0BZc09Kj9ChbCk,2024-01-29T12:46:00+00:00,1383153,USD,2021-12-22T00:00:00+00:00,2024-06-05 00:00:00,[],uRsEposBzWTQuO_KXE-R,3hQcVY0BPeG1yz-crLE-,3hQcVY0BPeG1yz-crLE-,portfolio,Secondary,primary,investment,True,Secondary,2021-12-22T00:00:00+00:00,investment,,1383153,Dollar,,,,primary,1193153631,,,,,No,Yes,16.56180772,,1225656.58,74005,71977221.63,71977221.63,,,,0.88613203,,,,,,,,,,,,
Opportunity Fund,Devo,iwhBVY0BZc09Kj9ChbCx,2024-01-29T12:46:00+00:00,179182.5,USD,2022-05-16T00:00:00+00:00,2024-06-06 00:00:00,[],uRsEposBzWTQuO_KXE-R,3hQcVY0BPeG1yz-crLE-,3hQcVY0BPeG1yz-crLE-,portfolio,Series J,primary,investment,True,Series J,2022-05-16T00:00:00+00:00,investment,,179182.5,USD,,,,primary,1907660684,,,,,No,TRUE,26.25,,,6826,76061131,76061131,,,,0.951837038,,,,,,,,,,,,
Opportunity Fund,Devo,UQkoxZABZc09Kj9Ca6BE,2024-07-18T09:24:00+00:00,0,USD,2024-12-31T00:00:00+00:00,2024-07-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,3hQcVY0BPeG1yz-crLE-,3hQcVY0BPeG1yz-crLE-,portfolio,Valuation update Q4'24,primary,investment,True,Valuation update Q4'24,2024-12-31T00:00:00+00:00,Investment,,0,Dollar,,No,[],Primary,,,,,,No,Yes,11.46819098,,,0,0,0,,,,0.9626,,,,,,,,,,,,
Opportunity Fund,Devo,d-QDbJwBDznUBuxJ7yS0,2026-02-17T14:32:00+00:00,0,,2025-12-31T00:00:00+00:00,2026-02-17 00:00:00,[],uRsEposBzWTQuO_KXE-R,3hQcVY0BPeG1yz-crLE-,3hQcVY0BPeG1yz-crLE-,portfolio,Valuation update Q4'24,primary,investment,False,Valuation update Q4'24,2025-12-31T00:00:00+00:00,Investment,,0,Dollar,,No,[],Primary,0,,,,,No,Yes,7.223458342,0,0,0,76061131,76061131,,,,1.175,,,,,,,,,,,,
Opportunity Fund,Exoticca,ewhBVY0BZc09Kj9ChbCA,2024-01-29T12:46:00+00:00,4962.2,EUR,2021-07-29T00:00:00+00:00,2024-01-29 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Class A2,primary,investment,True,Class A2,2021-07-29T00:00:00+00:00,investment,,4962.2,EUR,,,,primary,78942890,,,,,No,FALSE,11.54,,,430,6840805,6840805,,,,,,,,,,,,,,,,
Opportunity Fund,Exoticca,fQhBVY0BZc09Kj9ChbCF,2024-01-29T12:46:00+00:00,167849.3,EUR,2021-07-29T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Common,primary,investment,True,Common,2021-07-29T00:00:00+00:00,investment,,167849.3,EUR,,,,primary,78942890,,,,,No,TRUE,11.54,,,14545,0,0,,,,,,,,,,,,,,,,
Opportunity Fund,Exoticca,fAhBVY0BZc09Kj9ChbCD,2024-01-29T12:46:00+00:00,12186.24,EUR,2021-07-29T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Class B,primary,investment,True,Class B,2021-07-29T00:00:00+00:00,investment,,12186.24,EUR,,,,primary,78942890,,,,,No,TRUE,11.54,,,1056,0,0,,,,,,,,,,,,,,,,
Opportunity Fund,Exoticca,gghBVY0BZc09Kj9ChbCU,2024-01-29T12:46:00+00:00,502710.04,EUR,2021-07-29T00:00:00+00:00,2024-06-06 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Class C,primary,investment,True,Class C,2021-07-29T00:00:00+00:00,investment,,502710.04,EUR,,,,primary,78942890,,,,,No,TRUE,11.42,,,34862,6840805,6840805,,,,,,,,,,,,,,,,
Opportunity Fund,Exoticca,hAhBVY0BZc09Kj9ChbCa,2024-01-29T12:46:00+00:00,29138.5,EUR,2021-07-30T00:00:00+00:00,2024-06-05 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Class C,primary,investment,True,Class C,2021-07-30T00:00:00+00:00,investment,,29138.5,EUR,,No,[],primary,99883894,,,,,No,TRUE,14.42,,,2525,7270782,7270782,,,,,,,,,,,,,,,,
Opportunity Fund,Exoticca,thYiP5MBPeG1yz-cvp5Q,2024-11-18T11:57:00+00:00,0,,2024-07-12T00:00:00+00:00,2024-11-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Series D,primary,investment,True,Series D,2024-07-12T00:00:00+00:00,Investment,,0,Euro,,No,,Primary,243714296.3,,,,,No,Yes,28.48,197274153.3,46440143,0,8557384,8557384,Follow On,Series D,,,,,,,,,,,,,,
Opportunity Fund,Exoticca,mzfKI5UBGNk3VFi4uQml,2025-02-20T14:37:00+00:00,303385.4,,2024-10-11T00:00:00+00:00,2025-02-20 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Secondary Q4-24,cash,partial_divestment,True,Secondary Q4-24,2024-10-11T00:00:00+00:00,Partial Divestment,,303385.4,Euro,,No,,,,,,,,No,No,20.3984,,,14873,8557384,8557384,,,,,Divestment Proceeds,Cash,,,,,,,,,,
Opportunity Fund,Exoticca,kwhBVY0BZc09Kj9ChrAF,2024-01-29T12:46:00+00:00,28.48,EUR,2024-12-31T00:00:00+00:00,2025-02-23 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Valoración Q4 2024,pps,valuation,True,Valoración Q4 2024,2024-12-31T00:00:00+00:00,Valuation,Price per Share,28.48,Euro,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
Opportunity Fund,Exoticca,6S0MbJwBnMR5qjfl5-k4,2026-02-17T14:41:00+00:00,0,,2025-12-17T00:00:00+00:00,2026-02-17 00:00:00,[],uRsEposBzWTQuO_KXE-R,8wgcVY0BZc09Kj9CrK41,8wgcVY0BZc09Kj9CrK41,portfolio,Media for Equity,primary,investment,False,Media for Equity,2025-12-17T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,0,,,,,No,Yes,34.3,0,0,0,8977031,8977031,Follow On,Media for Equity,,,,,,,,,,,,,,
Opportunity Fund,Job&talent,fwhBVY0BZc09Kj9ChbCM,2024-01-29T12:46:00+00:00,723165.3344,EUR,2021-07-30T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,Class A2,primary,investment,True,Class A2,2021-07-30T00:00:00+00:00,investment,,723165.3344,EUR,,,,primary,840174116,,,,,No,TRUE,142112,,,50887,59120561,59120561,,,,,,,,,,,,,,,,
Opportunity Fund,Job&talent,fghBVY0BZc09Kj9ChbCI,2024-01-29T12:46:00+00:00,139497.1426,EUR,2021-07-30T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,Class B1,primary,investment,True,Class B1,2021-07-30T00:00:00+00:00,investment,,139497.1426,EUR,,,,primary,840174116,,,,,No,FALSE,14.2112004,,,9816,59120561,59120561,,,,,,,,,,,,,,,,
Opportunity Fund,Job&talent,gAhBVY0BZc09Kj9ChbCO,2024-01-29T12:46:00+00:00,290633.2512,EUR,2021-07-30T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,Class C,primary,investment,True,Class C,2021-07-30T00:00:00+00:00,investment,,290633.2512,EUR,,,,primary,840174116,,,,,No,TRUE,142112,,,20451,59120561,59120561,,,,,,,,,,,,,,,,
Opportunity Fund,Job&talent,gQhBVY0BZc09Kj9ChbCR,2024-01-29T12:46:00+00:00,82936.5632,EUR,2021-07-30T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,Class C1,primary,investment,True,Class C1,2021-07-30T00:00:00+00:00,investment,,82936.5632,EUR,,,,primary,840174116,,,,,No,TRUE,142112,,,5836,59120561,59120561,,,,,,,,,,,,,,,,
Opportunity Fund,Job&talent,hQhBVY0BZc09Kj9ChbCc,2024-01-29T12:46:00+00:00,3941900.309,EUR,2021-11-10T00:00:00+00:00,2024-06-05 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,Class E,primary,investment,True,Class E,2021-11-10T00:00:00+00:00,investment,,3941900.309,EUR,,,,primary,2016972927,,,,,No,TRUE,24.5966,,,160262,82002103,82002103,,,,,,,,,,,,,,,,
Opportunity Fund,Job&talent,VgkrxZABZc09Kj9CG6C5,2024-07-18T09:27:00+00:00,107507,,2024-05-09T00:00:00+00:00,2024-07-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,Convertible,convertible_notes,investment,True,Convertible,2024-05-09T00:00:00+00:00,Investment,,107507,Euro,,,,Convertible Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opportunity Fund,Job&talent,WBeOzpYBPeG1yz-cijWt,2025-05-14T11:29:00+00:00,1404091.52,EUR,2025-03-26T00:00:00+00:00,2025-05-14 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,Series F,primary,investment,True,Series F,2025-03-26T00:00:00+00:00,Investment,,1404091.52,Euro,,No,[],Primary,1113791658,,,,,No,Yes,12.18438106,,,115237,91417287,93496565,Follow On,,,,,,,,,,,,,,,
Opportunity Fund,Job&talent,UReNzpYBPeG1yz-cADWA,2025-05-14T11:27:00+00:00,0,EUR,2025-03-26T00:00:00+00:00,2025-05-14 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,2024 Convertible capitalization,primary,investment,True,2024 Convertible capitalization,2025-03-26T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,1113791658,,,,,Yes,Yes,8.122317921,,,13236,91417287,91417287,Follow On,,,,,,Convertible (Investment - Convertible notes),,,,,,,,,
Opportunity Fund,Job&talent,kghBVY0BZc09Kj9ChrAC,2024-01-29T12:46:00+00:00,9641076.38,EUR,2025-03-31T00:00:00+00:00,2025-02-20 00:00:00,[],uRsEposBzWTQuO_KXE-R,DDUcVY0BGNk3VFi4rB8z,DDUcVY0BGNk3VFi4rB8z,portfolio,Valoración Q1 2025,fair_value,valuation,True,Valoración Q1 2025,2025-03-31T00:00:00+00:00,Valuation,Fair Value,9641076.38,Euro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opportunity Fund,Paack,eAhBVY0BZc09Kj9ChbB0,2024-01-29T12:46:00+00:00,236632.53,EUR,2021-04-08T00:00:00+00:00,2024-06-06 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Clase A,primary,investment,True,Clase A,2021-04-08T00:00:00+00:00,investment,,236632.53,EUR,,No,,primary,144318616,,,,,No,FALSE,439,,,539,328744,328744,,,,,,,,,,,,,,,,
Opportunity Fund,Paack,ighBVY0BZc09Kj9ChbCu,2024-01-29T12:46:00+00:00,4850856,EUR,2022-01-25T00:00:00+00:00,2024-06-06 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Clase F,primary,investment,True,Clase F,2022-01-25T00:00:00+00:00,investment,,4850856,EUR,,,,primary,676464284,,,,,No,TRUE,1514,,,3204,446806,446806,,,,,,,,,,,,,,,,
Opportunity Fund,Paack,jghBVY0BZc09Kj9ChbC6,2024-01-29T12:46:00+00:00,5.3,EUR,2023-06-22T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Clase F,primary,investment,True,Clase F,2023-06-22T00:00:00+00:00,investment,,5.3,EUR,,,,primary,470821253,,,,,No,FALSE,0.1,,,53,519785,519785,,,,,,,,,,,,,,,,
Opportunity Fund,Paack,jwhBVY0BZc09Kj9ChbC8,2024-01-29T12:46:00+00:00,300715.64,EUR,2023-06-26T00:00:00+00:00,2024-06-06 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Clase F2,primary,investment,True,Clase F2,2023-06-26T00:00:00+00:00,investment,,300715.64,EUR,,,,primary,470821253,,,,,No,TRUE,905.77,,,332,519785,519785,,,,,,,,,,,,,,,,
Opportunity Fund,Paack,ATZQ7Y8BGNk3VFi4IT-8,2024-06-06T11:30:00+00:00,0,EUR,2024-01-15T00:00:00+00:00,2024-06-06 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,ICO investment,primary,investment,True,ICO investment,2024-01-15T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,,,,,,No,No,0,,,26,535006,535006,Follow On,,"iv rouns size 9,999,700.89",,,,,,,,,,,,,
